Unix Timestamp,Date,Close,Volume
1635332400000,2021-10-27 11:00:00,58609.35,29.8267169141
1635336000000,2021-10-27 12:00:00,59060.77,83.394534395
1635339600000,2021-10-27 13:00:00,59077.37,64.6060056713
1635343200000,2021-10-27 14:00:00,59209.58,100.775444191
1635346800000,2021-10-27 15:00:00,58856.7,73.0877925131
1635350400000,2021-10-27 16:00:00,58916.13,86.3257633288
1635354000000,2021-10-27 17:00:00,58946.46,53.7251267257
1635357600000,2021-10-27 18:00:00,58774.8,47.1935642637
1635361200000,2021-10-27 19:00:00,59117.02,172.3985338657
1635364800000,2021-10-27 20:00:00,58926.3,93.8424633269
1635368400000,2021-10-27 21:00:00,58831.43,103.0184543546
1635372000000,2021-10-27 22:00:00,58797.11,40.1662468018
1635375600000,2021-10-27 23:00:00,58473.61,37.4635881411
1635379200000,2021-10-28 00:00:00,58321.99,36.604772043
1635382800000,2021-10-28 01:00:00,58962.13,21.5456415109
1635386400000,2021-10-28 02:00:00,58951.46,38.021547441
1635390000000,2021-10-28 03:00:00,58884.7,34.9973345296
1635393600000,2021-10-28 04:00:00,58835.32,23.1709036705
1635397200000,2021-10-28 05:00:00,59079.09,22.1935646228
1635400800000,2021-10-28 06:00:00,59064.11,58.2305215393
1635404400000,2021-10-28 07:00:00,59016.2,12.8277749602
1635408000000,2021-10-28 08:00:00,60555.8,62.0824900312
1635411600000,2021-10-28 09:00:00,61065.59,76.8936946772
1635415200000,2021-10-28 10:00:00,61065.53,33.7267634018
1635418800000,2021-10-28 11:00:00,61001.36,34.7530441032
1635422400000,2021-10-28 12:00:00,61150.61,55.2131937082
1635426000000,2021-10-28 13:00:00,61607.27,96.5861771176
1635429600000,2021-10-28 14:00:00,61567.37,40.2328631335
1635433200000,2021-10-28 15:00:00,61184.04,74.8112573876
1635436800000,2021-10-28 16:00:00,61193.48,30.6813391791
1635440400000,2021-10-28 17:00:00,61149.42,82.1512247868
1635444000000,2021-10-28 18:00:00,60164.67,1034.5119007871
1635447600000,2021-10-28 19:00:00,61315.7,109.8815456035
1635451200000,2021-10-28 20:00:00,61409.73,250.3148175602
1635454800000,2021-10-28 21:00:00,60722.94,90.1685814681
1635458400000,2021-10-28 22:00:00,60540.29,84.4294966253
1635462000000,2021-10-28 23:00:00,60602.63,138.0395802183
1635465600000,2021-10-29 00:00:00,61374.64,124.2416774407
1635469200000,2021-10-29 01:00:00,61418.89,150.2425119324
1635472800000,2021-10-29 02:00:00,61610.88,79.3515925569
1635476400000,2021-10-29 03:00:00,61706.36,25.055983564
1635480000000,2021-10-29 04:00:00,61561.82,14.3665084622
1635483600000,2021-10-29 05:00:00,60990.72,53.6571187661
1635487200000,2021-10-29 06:00:00,61410.68,24.7798130396
1635490800000,2021-10-29 07:00:00,60563.4,79.3115251401
1635494400000,2021-10-29 08:00:00,60932.17,37.8356252172
1635498000000,2021-10-29 09:00:00,60864.4,61.1828742319
1635501600000,2021-10-29 10:00:00,61047.9,16.0977518208
1635505200000,2021-10-29 11:00:00,60966.82,21.9687144052
1635508800000,2021-10-29 12:00:00,60982.98,50.4653809566
1635512400000,2021-10-29 13:00:00,61330.11,51.4230352505
1635516000000,2021-10-29 14:00:00,61255.89,390.6665890687
1635519600000,2021-10-29 15:00:00,62312.83,224.3548649572
1635523200000,2021-10-29 16:00:00,62598.28,158.7340099735
1635526800000,2021-10-29 17:00:00,62398.06,132.0752227274
1635530400000,2021-10-29 18:00:00,62070.24,72.1509718529
1635534000000,2021-10-29 19:00:00,62573.1,118.3877913499
1635537600000,2021-10-29 20:00:00,62392.38,62.2022609551
1635541200000,2021-10-29 21:00:00,62373.39,22.3788578934
1635544800000,2021-10-29 22:00:00,62317.81,24.9046757405
1635548400000,2021-10-29 23:00:00,62292.8,19.3165189247
1635552000000,2021-10-30 00:00:00,61932.94,27.6259173051
1635555600000,2021-10-30 01:00:00,62044.6,24.7514397544
1635559200000,2021-10-30 02:00:00,61896.59,25.1700365115
1635562800000,2021-10-30 03:00:00,61669.43,23.3216677092
1635566400000,2021-10-30 04:00:00,61489.89,51.0286833141
1635570000000,2021-10-30 05:00:00,61586.23,40.9430756816
1635573600000,2021-10-30 06:00:00,61796.96,13.9226291371
1635577200000,2021-10-30 07:00:00,61587.81,41.1594882288
1635580800000,2021-10-30 08:00:00,61324.85,14.4170952051
1635584400000,2021-10-30 09:00:00,61437.56,12.4602978323
1635588000000,2021-10-30 10:00:00,61803.63,14.729705428
1635591600000,2021-10-30 11:00:00,61612.62,13.3006170855
1635595200000,2021-10-30 12:00:00,61658.08,48.1420631635
1635598800000,2021-10-30 13:00:00,61596,44.8168609579
1635602400000,2021-10-30 14:00:00,61195.55,138.0744435754
1635606000000,2021-10-30 15:00:00,61392.7,70.7126593391
1635609600000,2021-10-30 16:00:00,61287.31,29.9534070811
1635613200000,2021-10-30 17:00:00,61439.54,46.6389771788
1635616800000,2021-10-30 18:00:00,61588.27,27.4114349668
1635620400000,2021-10-30 19:00:00,61753.71,28.1254489042
1635624000000,2021-10-30 20:00:00,61699.03,30.1018008858
1635627600000,2021-10-30 21:00:00,61613.08,3.02926491
1635631200000,2021-10-30 22:00:00,61577.09,13.4710544674
1635634800000,2021-10-30 23:00:00,61907.36,62.1419829303
1635638400000,2021-10-31 00:00:00,62394.96,61.7887451359
1635642000000,2021-10-31 01:00:00,62162.37,186.1024507441
1635645600000,2021-10-31 02:00:00,61791.6,101.0931158384
1635649200000,2021-10-31 03:00:00,61719.1,25.3704011328
1635652800000,2021-10-31 04:00:00,61449.36,11.2650689151
1635656400000,2021-10-31 05:00:00,61326.97,28.6321364081
1635660000000,2021-10-31 06:00:00,61337,23.1344703641
1635663600000,2021-10-31 07:00:00,61361.32,15.9820607058
1635667200000,2021-10-31 08:00:00,60795.62,38.5504696259
1635670800000,2021-10-31 09:00:00,60708.16,27.8195242239
1635674400000,2021-10-31 10:00:00,60824.13,45.2662062796
1635678000000,2021-10-31 11:00:00,60485.47,39.6161287664
1635681600000,2021-10-31 12:00:00,60328.34,83.1228148556
1635685200000,2021-10-31 13:00:00,60404.65,44.048011218
1635688800000,2021-10-31 14:00:00,60472.88,76.1703291519
1635692400000,2021-10-31 15:00:00,60534.24,24.4670358466
1635696000000,2021-10-31 16:00:00,60716.51,28.7582742692
1635699600000,2021-10-31 17:00:00,60695,56.0263789085
1635703200000,2021-10-31 18:00:00,60751.52,33.9796843818
1635706800000,2021-10-31 19:00:00,60739.26,44.2642774495
1635710400000,2021-10-31 20:00:00,60984.36,26.4830892722
1635714000000,2021-10-31 21:00:00,61460,60.4827728989
1635717600000,2021-10-31 22:00:00,61447.36,35.054334723
1635721200000,2021-10-31 23:00:00,61347.3,15.1969614166
1635724800000,2021-11-01 00:00:00,61618.72,18.0424679833
1635728400000,2021-11-01 01:00:00,61343.49,29.8134537103
1635732000000,2021-11-01 02:00:00,60588.43,99.4754931187
1635735600000,2021-11-01 03:00:00,59947.01,69.9989133307
1635739200000,2021-11-01 04:00:00,60554.92,84.0359202125
1635742800000,2021-11-01 05:00:00,60658.75,31.4585878876
1635746400000,2021-11-01 06:00:00,60763.71,15.7470895239
1635750000000,2021-11-01 07:00:00,62209,148.3076762759
1635753600000,2021-11-01 08:00:00,61947.03,40.8648920089
1635757200000,2021-11-01 09:00:00,62000,37.9624802446
1635760800000,2021-11-01 10:00:00,62304.41,33.5245382413
1635764400000,2021-11-01 11:00:00,61872.5,91.6507114253
1635768000000,2021-11-01 12:00:00,61896.36,78.3187269724
1635771600000,2021-11-01 13:00:00,61999.17,42.1126932528
1635775200000,2021-11-01 14:00:00,61491.78,48.1947547375
1635778800000,2021-11-01 15:00:00,61585.66,49.6267784584
1635782400000,2021-11-01 16:00:00,61053.16,63.2629661856
1635786000000,2021-11-01 17:00:00,60804.82,90.3195992971
1635789600000,2021-11-01 18:00:00,60594.15,54.0990642688
1635793200000,2021-11-01 19:00:00,61496.9,103.6454908736
1635796800000,2021-11-01 20:00:00,60739.94,65.6208854347
1635800400000,2021-11-01 21:00:00,60782.19,28.7362684892
1635804000000,2021-11-01 22:00:00,61134.96,24.8576192641
1635807600000,2021-11-01 23:00:00,60961.5,30.0705387188
1635811200000,2021-11-02 00:00:00,60989.47,55.313120781
1635814800000,2021-11-02 01:00:00,61388.74,172.596962849
1635818400000,2021-11-02 02:00:00,60961.39,44.9667585067
1635822000000,2021-11-02 03:00:00,61133.24,53.2629998675
1635825600000,2021-11-02 04:00:00,61467.23,55.3557177628
1635829200000,2021-11-02 05:00:00,61825.7,41.1047672175
1635832800000,2021-11-02 06:00:00,61811.53,24.8576859125
1635836400000,2021-11-02 07:00:00,61578.55,15.1185183334
1635840000000,2021-11-02 08:00:00,61610.81,29.9912595623
1635843600000,2021-11-02 09:00:00,63129.93,136.561286878
1635847200000,2021-11-02 10:00:00,63268.34,121.656640237
1635850800000,2021-11-02 11:00:00,62965.5,58.210392379
1635854400000,2021-11-02 12:00:00,63070.88,39.1355795539
1635858000000,2021-11-02 13:00:00,63445.03,60.0880915449
1635861600000,2021-11-02 14:00:00,63398.08,109.0443313279
1635865200000,2021-11-02 15:00:00,64058.55,136.1114675278
1635868800000,2021-11-02 16:00:00,63711.31,111.7223712409
1635872400000,2021-11-02 17:00:00,63499.9,84.7735213954
1635876000000,2021-11-02 18:00:00,63279.42,45.3739814204
1635879600000,2021-11-02 19:00:00,63630.67,85.9946432556
1635883200000,2021-11-02 20:00:00,63141.45,63.4010946279
1635886800000,2021-11-02 21:00:00,63054.53,100.7338821957
1635890400000,2021-11-02 22:00:00,62965.09,120.6122180466
1635894000000,2021-11-02 23:00:00,63258.2,128.3818901316
1635897600000,2021-11-03 00:00:00,63549.48,116.8763597321
1635901200000,2021-11-03 01:00:00,63202.05,41.5378664869
1635904800000,2021-11-03 02:00:00,63200.19,30.236821771
1635908400000,2021-11-03 03:00:00,63257.57,35.0233388902
1635912000000,2021-11-03 04:00:00,62816.66,18.0298456214
1635915600000,2021-11-03 05:00:00,63093.01,24.9167217897
1635919200000,2021-11-03 06:00:00,62889.86,5.6224711785
1635922800000,2021-11-03 07:00:00,63420.72,10.7605265702
1635926400000,2021-11-03 08:00:00,62987.96,18.1985289897
1635930000000,2021-11-03 09:00:00,63376.25,12.6544513869
1635933600000,2021-11-03 10:00:00,63177.54,39.803621558
1635937200000,2021-11-03 11:00:00,63165.69,15.6649946829
1635940800000,2021-11-03 12:00:00,62530.77,60.0011066007
1635944400000,2021-11-03 13:00:00,61874.88,106.393701657
1635948000000,2021-11-03 14:00:00,62013.01,63.8259359336
1635951600000,2021-11-03 15:00:00,62246.51,72.7106894968
1635955200000,2021-11-03 16:00:00,62162.06,57.0562293531
1635958800000,2021-11-03 17:00:00,62501.12,32.8409685596
1635962400000,2021-11-03 18:00:00,63170.58,585.9210942642
1635966000000,2021-11-03 19:00:00,62862.5,95.04789422
1635969600000,2021-11-03 20:00:00,62786.76,53.7450375198
1635973200000,2021-11-03 21:00:00,63134.12,31.7941286366
1635976800000,2021-11-03 22:00:00,62801.27,31.9723731155
1635980400000,2021-11-03 23:00:00,62939.34,24.9008091404
1635984000000,2021-11-04 00:00:00,62855.18,21.6265741897
1635987600000,2021-11-04 01:00:00,62366.97,32.013336474
1635991200000,2021-11-04 02:00:00,62586.2,14.4518689887
1635994800000,2021-11-04 03:00:00,62469.83,18.5340048658
1635998400000,2021-11-04 04:00:00,62717.08,23.755514321
1636002000000,2021-11-04 05:00:00,62401.76,11.0456848436
1636005600000,2021-11-04 06:00:00,62476.2,14.3029031265
1636009200000,2021-11-04 07:00:00,61900,51.0536137588
1636012800000,2021-11-04 08:00:00,61661.2,52.5183493173
1636016400000,2021-11-04 09:00:00,61841.23,39.702846727
1636020000000,2021-11-04 10:00:00,61952.48,49.7474167275
1636023600000,2021-11-04 11:00:00,61500,28.0980245213
1636027200000,2021-11-04 12:00:00,61922,26.5509518396
1636030800000,2021-11-04 13:00:00,62158.7,60.0031944014
1636034400000,2021-11-04 14:00:00,61825.14,55.1213045551
1636038000000,2021-11-04 15:00:00,61077.78,117.5671262141
1636041600000,2021-11-04 16:00:00,61211.3,83.8989934967
1636045200000,2021-11-04 17:00:00,60907.97,55.6193083457
1636048800000,2021-11-04 18:00:00,60770.51,69.4668935075
1636052400000,2021-11-04 19:00:00,61264.13,41.0026780553
1636056000000,2021-11-04 20:00:00,61388.71,31.6442725485
1636059600000,2021-11-04 21:00:00,61442.74,16.295978168
1636063200000,2021-11-04 22:00:00,61175.36,26.6509205163
1636066800000,2021-11-04 23:00:00,61452.63,40.9799972574
1636070400000,2021-11-05 00:00:00,60913.09,26.8993822142
1636074000000,2021-11-05 01:00:00,61808.94,42.7045589395
1636077600000,2021-11-05 02:00:00,61692.98,37.9084344998
1636081200000,2021-11-05 03:00:00,62249.6,33.2084671851
1636084800000,2021-11-05 04:00:00,62145.73,34.0747270601
1636088400000,2021-11-05 05:00:00,62228.47,27.2183455966
1636092000000,2021-11-05 06:00:00,62225.55,12.7890630648
1636095600000,2021-11-05 07:00:00,62193.35,22.5881265717
1636099200000,2021-11-05 08:00:00,62208.07,17.5236233869
1636102800000,2021-11-05 09:00:00,61743.63,55.6325635286
1636106400000,2021-11-05 10:00:00,61623,8.2489968937
1636110000000,2021-11-05 11:00:00,61309.05,41.4202721845
1636113600000,2021-11-05 12:00:00,61578.24,19.0262804776
1636117200000,2021-11-05 13:00:00,61831.63,42.8428340968
1636120800000,2021-11-05 14:00:00,61321.49,185.9532154797
1636124400000,2021-11-05 15:00:00,60837.67,87.5793641151
1636128000000,2021-11-05 16:00:00,60913.62,60.7635890818
1636131600000,2021-11-05 17:00:00,61013,73.3932125178
1636135200000,2021-11-05 18:00:00,61236.97,83.5415968596
1636138800000,2021-11-05 19:00:00,61160.12,50.1009222047
1636142400000,2021-11-05 20:00:00,60970.81,45.5952748911
1636146000000,2021-11-05 21:00:00,61109.36,21.6953312821
1636149600000,2021-11-05 22:00:00,61137.63,24.331851769
1636153200000,2021-11-05 23:00:00,61020.37,40.4868613888
1636156800000,2021-11-06 00:00:00,61245.85,26.3222676506
1636160400000,2021-11-06 01:00:00,61232.51,24.5735672921
1636164000000,2021-11-06 02:00:00,61039,20.884330627
1636167600000,2021-11-06 03:00:00,61172.03,17.3285095059
1636171200000,2021-11-06 04:00:00,61293.04,33.4697236298
1636174800000,2021-11-06 05:00:00,61501.55,15.4891288442
1636178400000,2021-11-06 06:00:00,61303.58,9.458642149
1636182000000,2021-11-06 07:00:00,60847.68,71.5634180966
1636185600000,2021-11-06 08:00:00,61051.43,55.449241433
1636189200000,2021-11-06 09:00:00,60985.72,4.6711978891
1636192800000,2021-11-06 10:00:00,60540.7,24.4582757526
1636196400000,2021-11-06 11:00:00,60393.49,64.5218280352
1636200000000,2021-11-06 12:00:00,60312.85,34.9662755895
1636203600000,2021-11-06 13:00:00,60595.93,62.1493500159
1636207200000,2021-11-06 14:00:00,60667.58,34.5155034218
1636210800000,2021-11-06 15:00:00,60719.73,20.957611732
1636214400000,2021-11-06 16:00:00,60667.81,27.0002979913
1636218000000,2021-11-06 17:00:00,60746.74,24.4960556201
1636221600000,2021-11-06 18:00:00,60796.05,10.9717530997
1636225200000,2021-11-06 19:00:00,61223.98,23.490248108
1636228800000,2021-11-06 20:00:00,61200.46,42.4797700948
1636232400000,2021-11-06 21:00:00,61462.72,18.1049843781
1636236000000,2021-11-06 22:00:00,61424.83,10.9731631637
1636239600000,2021-11-06 23:00:00,61557,6.1779135369
1636243200000,2021-11-07 00:00:00,61957.55,59.6332877359
1636246800000,2021-11-07 01:00:00,61901.1,74.5199491739
1636250400000,2021-11-07 02:00:00,61991.37,15.5525379936
1636254000000,2021-11-07 03:00:00,62199.69,13.3132215328
1636257600000,2021-11-07 04:00:00,62231.74,35.8387537345
1636261200000,2021-11-07 05:00:00,62003.2,18.8019546203
1636264800000,2021-11-07 06:00:00,61881.18,9.7703407791
1636268400000,2021-11-07 07:00:00,61820.41,16.3942413356
1636272000000,2021-11-07 08:00:00,61730.13,7.7089350101
1636275600000,2021-11-07 09:00:00,61988.05,20.7424440409
1636279200000,2021-11-07 10:00:00,61982.53,21.46262311
1636282800000,2021-11-07 11:00:00,61938.03,22.4791246798
1636286400000,2021-11-07 12:00:00,61811.44,15.5117611406
1636290000000,2021-11-07 13:00:00,61891.6,37.4147980449
1636293600000,2021-11-07 14:00:00,61835.32,19.7057760622
1636297200000,2021-11-07 15:00:00,61991.76,11.5218685553
1636300800000,2021-11-07 16:00:00,62093.08,27.1964412974
1636304400000,2021-11-07 17:00:00,62506.11,19.7819416186
1636308000000,2021-11-07 18:00:00,62491.16,40.0829871584
1636311600000,2021-11-07 19:00:00,62314.08,16.7350302471
1636315200000,2021-11-07 20:00:00,62690.91,31.2111844948
1636318800000,2021-11-07 21:00:00,62874.1,40.3010380665
1636322400000,2021-11-07 22:00:00,62847.97,16.7081538123
1636326000000,2021-11-07 23:00:00,63324.14,33.5316900254
1636329600000,2021-11-08 00:00:00,65014.49,198.279391159
1636333200000,2021-11-08 01:00:00,65122,111.8757923042
1636336800000,2021-11-08 02:00:00,65117.37,52.3874923939
1636340400000,2021-11-08 03:00:00,65235.2,67.3797621064
1636344000000,2021-11-08 04:00:00,65223.91,59.4360095393
1636347600000,2021-11-08 05:00:00,65486.56,32.1531001918
1636351200000,2021-11-08 06:00:00,65959.96,65.3979140407
1636354800000,2021-11-08 07:00:00,66001.29,54.6543174327
1636358400000,2021-11-08 08:00:00,66293.44,29.0362360816
1636362000000,2021-11-08 09:00:00,66118.02,32.5376832644
1636365600000,2021-11-08 10:00:00,66067.4,27.4817816212
1636369200000,2021-11-08 11:00:00,66077.56,14.0695882667
1636372800000,2021-11-08 12:00:00,65844.95,24.1951318376
1636376400000,2021-11-08 13:00:00,65418,65.3335161816
1636380000000,2021-11-08 14:00:00,65333.79,67.6735541444
1636383600000,2021-11-08 15:00:00,66419.01,95.7860499413
1636387200000,2021-11-08 16:00:00,65966.13,52.9609252034
1636390800000,2021-11-08 17:00:00,66020.9,53.4022154078
1636394400000,2021-11-08 18:00:00,65949.54,22.6714743166
1636398000000,2021-11-08 19:00:00,65841.71,24.6038303385
1636401600000,2021-11-08 20:00:00,66061.6,90.0049563016
1636405200000,2021-11-08 21:00:00,66119.38,60.2908643464
1636408800000,2021-11-08 22:00:00,66530,34.542911933
1636412400000,2021-11-08 23:00:00,67552.21,241.1199981666
1636416000000,2021-11-09 00:00:00,67658.02,55.0528543705
1636419600000,2021-11-09 01:00:00,67550.15,44.3107949352
1636423200000,2021-11-09 02:00:00,67654.83,40.8084540755
1636426800000,2021-11-09 03:00:00,68525.75,133.5516876725
1636430400000,2021-11-09 04:00:00,68306,58.9942199814
1636434000000,2021-11-09 05:00:00,68139.67,55.4474904921
1636437600000,2021-11-09 06:00:00,68054.27,33.7177994076
1636441200000,2021-11-09 07:00:00,67934.82,36.8368208436
1636444800000,2021-11-09 08:00:00,68130.65,17.5886649686
1636448400000,2021-11-09 09:00:00,68266.69,16.378532791
1636452000000,2021-11-09 10:00:00,67851.6,29.8568082043
1636455600000,2021-11-09 11:00:00,67626.1,61.5133652445
1636459200000,2021-11-09 12:00:00,67583.31,37.2944193544
1636462800000,2021-11-09 13:00:00,68101.61,35.551410218
1636466400000,2021-11-09 14:00:00,67364.31,120.8555141308
1636470000000,2021-11-09 15:00:00,66794.01,259.5960273859
1636473600000,2021-11-09 16:00:00,66687.05,71.6489376775
1636477200000,2021-11-09 17:00:00,66841.35,57.6839842679
1636480800000,2021-11-09 18:00:00,66554.84,32.9099302694
1636484400000,2021-11-09 19:00:00,66823.93,40.5477783905
1636488000000,2021-11-09 20:00:00,67358.43,50.88283017
1636491600000,2021-11-09 21:00:00,67736.19,49.6061905588
1636495200000,2021-11-09 22:00:00,67315.89,25.2299176424
1636498800000,2021-11-09 23:00:00,66948.11,19.5542792499
1636502400000,2021-11-10 00:00:00,66994.6,35.9628245967
1636506000000,2021-11-10 01:00:00,67010.58,20.8953567692
1636509600000,2021-11-10 02:00:00,66805.36,14.2582471588
1636513200000,2021-11-10 03:00:00,66491.25,46.6437562484
1636516800000,2021-11-10 04:00:00,66627.67,52.2541541297
1636520400000,2021-11-10 05:00:00,66370.53,13.9073132254
1636524000000,2021-11-10 06:00:00,66558.8,24.8739053109
1636527600000,2021-11-10 07:00:00,66479.67,22.0802593854
1636531200000,2021-11-10 08:00:00,66650,37.1187926752
1636534800000,2021-11-10 09:00:00,66689.79,38.6630769847
1636538400000,2021-11-10 10:00:00,66786.24,22.362871929
1636542000000,2021-11-10 11:00:00,66541.59,24.185389897
1636545600000,2021-11-10 12:00:00,66389.61,23.463056223
1636549200000,2021-11-10 13:00:00,67999,163.6118172038
1636552800000,2021-11-10 14:00:00,68407.04,273.2317694218
1636556400000,2021-11-10 15:00:00,68361.49,41.4962382402
1636560000000,2021-11-10 16:00:00,68542.95,66.8874798843
1636563600000,2021-11-10 17:00:00,68636.96,76.8205567303
1636567200000,2021-11-10 18:00:00,67762.62,109.8268654835
1636570800000,2021-11-10 19:00:00,66657.7,451.191175174
1636574400000,2021-11-10 20:00:00,65820.35,274.4426951523
1636578000000,2021-11-10 21:00:00,64300,441.292529644
1636581600000,2021-11-10 22:00:00,65144.01,148.7641324859
1636585200000,2021-11-10 23:00:00,64942.42,106.6037942899
1636588800000,2021-11-11 00:00:00,64986.43,75.0689541349
1636592400000,2021-11-11 01:00:00,64771.89,168.5231584054
1636596000000,2021-11-11 02:00:00,64515.89,134.3310040151
1636599600000,2021-11-11 03:00:00,64785.34,175.5776330039
1636603200000,2021-11-11 04:00:00,64647.86,76.0449375476
1636606800000,2021-11-11 05:00:00,64682.09,66.4148688845
1636610400000,2021-11-11 06:00:00,64841.15,45.799996478
1636614000000,2021-11-11 07:00:00,65242.52,46.495165698
1636617600000,2021-11-11 08:00:00,65368.58,49.8810980284
1636621200000,2021-11-11 09:00:00,65414.92,26.9175714064
1636624800000,2021-11-11 10:00:00,65273.24,17.1530699212
1636628400000,2021-11-11 11:00:00,65265.89,18.0596940072
1636632000000,2021-11-11 12:00:00,65035.61,37.4496556587
1636635600000,2021-11-11 13:00:00,64782.75,41.5757914981
1636639200000,2021-11-11 14:00:00,65205.05,74.7264593729
1636642800000,2021-11-11 15:00:00,64843.8,49.3959040995
1636646400000,2021-11-11 16:00:00,65079.26,44.9075551442
1636650000000,2021-11-11 17:00:00,64965.52,29.3647214006
1636653600000,2021-11-11 18:00:00,64790.19,29.0987019314
1636657200000,2021-11-11 19:00:00,65166.45,24.2306265988
1636660800000,2021-11-11 20:00:00,64824.51,47.0579542347
1636664400000,2021-11-11 21:00:00,65076.15,27.9306394604
1636668000000,2021-11-11 22:00:00,65201.36,11.4964490814
1636671600000,2021-11-11 23:00:00,64833.96,26.9235317185
